API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
2.36478s,1.478 μs,2.36478s,175.757 ms,2.54054s,314.337 μs,176.073 ms,236089,236089,0,cudaLaunchKernel,21632 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.36478s,1.474 μs,2.36478s,176.067 ms,2.54085s,311.617 μs,176.380 ms,236089,236089,0,cudaLaunchKernel,10816 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.36479s,1.503 μs,2.3648s,176.368 ms,2.54116s,201.889 μs,176.571 ms,236089,236089,0,cudaLaunchKernel,8   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.3648s,2.636 μs,2.3648s,176.568 ms,2.54137s,23.360 μs,176.594 ms,236089,236089,0,cudaLaunchKernel,2   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.3648s,1.285 μs,2.3648s,176.590 ms,2.54139s,1.779 ms,178.370 ms,236089,236089,0,cudaLaunchKernel,64    2   36,0256 1 1,volta_sgemm_32x128_nn
2.3648s,1.175 μs,2.3648s,178.368 ms,2.54317s,673.315 μs,179.042 ms,236089,236089,0,cudaLaunchKernel,8  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.3648s,1.638 μs,2.36481s,179.037 ms,2.54384s,313.441 μs,179.352 ms,236089,236089,0,cudaLaunchKernel,21632 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.36481s,1.485 μs,2.36481s,179.346 ms,2.54416s,312.033 μs,179.660 ms,236089,236089,0,cudaLaunchKernel,10816 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.36482s,1.797 μs,2.36482s,179.653 ms,2.54447s,630.498 μs,180.285 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.36485s,3.179 μs,2.36485s,180.246 ms,2.5451s,723.906 μs,180.974 ms,236089,236089,0,cudaLaunchKernel,56    1    1,0256 1 1,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4, bool>(at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T6, T3>, T3, T2, at::PhiloxCudaState)"
2.36487s,2.434 μs,2.36487s,180.954 ms,2.54583s,345.986 μs,181.302 ms,236089,236089,0,cudaLaunchKernel,3 2 0128,0128 1 1,"void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)5, (int)4, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
2.36487s,1.662 μs,2.36488s,181.296 ms,2.54617s,12.640 μs,181.310 ms,236089,236089,0,cudaLaunchKernel,0845 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.36488s,1.590 μs,2.36488s,181.303 ms,2.54618s,5.824 μs,181.310 ms,236089,236089,0,cudaLaunchKernel,0423 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.36491s,3.115 μs,2.36491s,181.277 ms,2.54619s,9.504 μs,181.290 ms,236089,236089,0,cudaLaunchKernel,80    1    1,32   16    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)"
2.36494s,2.862 μs,2.36495s,181.254 ms,2.5462s,6.240 μs,181.263 ms,236089,236089,0,cudaLaunchKernel,2 1 2001,8   64    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
2.55302s,21.997 μs,-,-,2.55304s,1.856 μs,22.593 μs,236089,236089,0,cudaLaunchKernel,47    1    1,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.55305s,4.175 μs,2.55305s,495 ns,2.55305s,22.393 ms,22.398 ms,236089,236089,0,cudaLaunchKernel,11881 3 1,0128 1 1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1
2.55307s,6.230 μs,2.55308s,22.367 ms,2.57544s,8.210 ms,30.583 ms,236089,236089,0,cudaLaunchKernel,570288    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.5531s,3.660 μs,2.5531s,30.551 ms,2.58365s,8.169 ms,38.723 ms,236089,236089,0,cudaLaunchKernel,285144    1    1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55313s,3.791 μs,2.55314s,38.689 ms,2.59182s,8.767 ms,47.459 ms,236089,236089,0,cudaLaunchKernel,139968    1    1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.55316s,2.110 μs,2.55316s,47.427 ms,2.60059s,1.920 μs,47.431 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.55317s,2.835 μs,2.55317s,47.425 ms,2.60059s,1.217 ms,48.645 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.55317s,1.928 μs,2.55317s,48.637 ms,2.60181s,337.953 μs,48.976 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55318s,1.701 μs,2.55318s,48.966 ms,2.60215s,335.329 μs,49.304 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55321s,3.828 μs,2.55321s,49.271 ms,2.60249s,1.020 ms,50.295 ms,236089,236089,0,cudaLaunchKernel,46    1  128,64    1    1,volta_sgemm_64x64_nn
2.55322s,1.644 μs,2.55322s,50.287 ms,2.60351s,1.346 ms,51.634 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55322s,3.271 μs,2.55323s,51.626 ms,2.60485s,1.340 ms,52.969 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55324s,2.458 μs,2.55325s,52.948 ms,2.60619s,2.048 μs,52.952 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.55325s,3.366 μs,2.55325s,52.945 ms,2.6062s,2.765 ms,55.713 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.55326s,2.248 μs,2.55326s,55.704 ms,2.60896s,1.346 ms,57.053 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55326s,2.037 μs,2.55326s,57.044 ms,2.61031s,1.341 ms,58.387 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55329s,4.397 μs,2.55329s,58.356 ms,2.61165s,2.720 ms,61.081 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.55332s,3.889 μs,2.55332s,61.051 ms,2.61437s,1.951 μs,61.056 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.55332s,2.034 μs,2.55332s,61.050 ms,2.61437s,1.580 ms,62.633 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.55333s,2.428 μs,2.55333s,62.625 ms,2.61595s,337.826 μs,62.965 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55333s,2.254 μs,2.55334s,62.956 ms,2.61629s,336.129 μs,63.294 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55335s,2.186 μs,2.55335s,63.275 ms,2.61663s,1.025 ms,64.302 ms,236089,236089,0,cudaLaunchKernel,46    1  128,64    1    1,volta_sgemm_64x64_nn
2.55336s,2.419 μs,2.55336s,64.295 ms,2.61766s,1.347 ms,65.644 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55337s,2.210 μs,2.55337s,65.635 ms,2.619s,1.341 ms,66.979 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55339s,2.132 μs,2.55339s,66.953 ms,2.62034s,2.048 μs,66.957 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.55339s,2.527 μs,2.55339s,66.952 ms,2.62035s,2.742 ms,69.697 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.5534s,2.135 μs,2.5534s,69.689 ms,2.62309s,1.347 ms,71.037 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55341s,2.100 μs,2.55341s,71.028 ms,2.62444s,1.342 ms,72.372 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55342s,2.394 μs,2.55342s,72.362 ms,2.62578s,2.721 ms,75.085 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.55344s,2.269 μs,2.55344s,75.061 ms,2.6285s,2.016 μs,75.065 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.55344s,2.029 μs,2.55344s,75.061 ms,2.6285s,1.699 ms,76.761 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.55345s,3.796 μs,2.55345s,76.752 ms,2.6302s,674.658 μs,77.431 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55345s,2.353 μs,2.55346s,77.420 ms,2.63088s,671.491 μs,78.094 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55348s,2.874 μs,2.55348s,78.069 ms,2.63155s,2.739 ms,80.811 ms,236089,236089,0,cudaLaunchKernel,92    1  128,0256 1 1,volta_sgemm_32x128_nn
2.55348s,2.018 μs,2.55349s,80.803 ms,2.63429s,2.694 ms,83.499 ms,236089,236089,0,cudaLaunchKernel,186624    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55349s,2.444 μs,2.55349s,83.490 ms,2.63698s,2.686 ms,86.178 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55351s,3.476 μs,2.55351s,86.154 ms,2.63967s,1.521 ms,87.679 ms,236089,236089,0,cudaLaunchKernel,128   32    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.55352s,2.569 μs,2.55352s,87.673 ms,2.64119s,6.144 μs,87.682 ms,236089,236089,0,cudaLaunchKernel,1 16 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.55352s,4.028 μs,2.55352s,87.674 ms,2.6412s,6.453 ms,94.131 ms,236089,236089,0,cudaLaunchKernel,784    1   36,0256 1 1,volta_sgemm_32x128_nn
2.55352s,2.574 μs,2.55353s,94.123 ms,2.64765s,4.725 ms,98.851 ms,236089,236089,0,cudaLaunchKernel,128  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.55353s,4.242 μs,2.55354s,98.839 ms,2.65238s,2.693 ms,101.536 ms,236089,236089,0,cudaLaunchKernel,186624    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55354s,2.381 μs,2.55354s,101.525 ms,2.65507s,2.688 ms,104.215 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55355s,2.530 μs,2.55355s,104.204 ms,2.65776s,5.456 ms,109.662 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.55357s,2.482 μs,2.55357s,109.646 ms,2.66321s,5.475 ms,115.123 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.55359s,2.592 μs,2.55359s,115.101 ms,2.66869s,1.985 μs,115.105 ms,236089,236089,0,cudaLaunchKernel,3 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.55359s,1.970 μs,2.55359s,115.099 ms,2.66869s,814.372 μs,115.915 ms,236089,236089,0,cudaLaunchKernel,0729 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.5536s,2.387 μs,2.5536s,115.907 ms,2.66951s,170.497 μs,116.080 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.55361s,2.437 μs,2.55361s,116.070 ms,2.66968s,168.545 μs,116.241 ms,236089,236089,0,cudaLaunchKernel,5832 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.55362s,1.992 μs,2.55363s,116.222 ms,2.66985s,1.984 μs,116.226 ms,236089,236089,0,cudaLaunchKernel,3 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.55363s,2.182 μs,2.55363s,116.221 ms,2.66985s,550.530 μs,116.774 ms,236089,236089,0,cudaLaunchKernel,0729 2 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.55363s,2.227 μs,2.55363s,116.766 ms,2.6704s,674.850 μs,117.443 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
