API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
2.22299s,1.664 μs,2.22299s,191.751 ms,2.41474s,264.192 μs,192.017 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.22299s,1.526 μs,2.22299s,192.011 ms,2.415s,180.033 μs,192.193 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.22302s,3.327 μs,2.22302s,192.160 ms,2.41518s,240.800 μs,192.404 ms,235544,235544,0,cudaLaunchKernel,4096 1 1,32   16    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)"
2.22308s,2.694 μs,2.22308s,192.343 ms,2.41543s,9.312 μs,192.355 ms,235544,235544,0,cudaLaunchKernel,1 4 2005,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
2.22308s,3.089 μs,2.22309s,192.348 ms,2.41544s,2.944 μs,192.354 ms,235544,235544,0,cudaLaunchKernel,1 8 2001,32   16    1,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
2.22311s,2.963 μs,2.22311s,192.324 ms,2.41544s,6.368 μs,192.333 ms,235544,235544,0,cudaLaunchKernel,2 1 2001,8   64    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
2.4227s,18.241 μs,-,-,2.42271s,2.080 μs,19.101 μs,235544,235544,0,cudaLaunchKernel,50    1    1,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.42272s,5.346 μs,2.42273s,348 ns,2.42273s,13.057 ms,13.063 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.42276s,5.474 μs,2.42277s,13.017 ms,2.43578s,1.760 μs,13.024 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42284s,4.901 μs,2.42284s,12.943 ms,2.43579s,10.222 ms,23.170 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)512, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.42287s,3.416 μs,2.42287s,23.138 ms,2.44601s,5.770 ms,28.912 ms,235544,235544,0,cudaLaunchKernel,200704    1    1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42289s,3.947 μs,2.4229s,28.883 ms,2.45178s,5.751 ms,34.637 ms,235544,235544,0,cudaLaunchKernel,100352    1    1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.42293s,3.212 μs,2.42293s,34.598 ms,2.45753s,3.146 ms,37.747 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.42293s,2.491 μs,2.42294s,37.742 ms,2.46068s,6.944 μs,37.751 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.42295s,3.677 μs,2.42295s,37.733 ms,2.46069s,3.495 ms,41.231 ms,235544,235544,0,cudaLaunchKernel,392    1   36,64    1    1,volta_sgemm_64x64_nn
2.42295s,2.389 μs,2.42296s,41.225 ms,2.46418s,2.397 ms,43.624 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.42297s,1.754 μs,2.42297s,43.611 ms,2.46658s,1.760 μs,43.614 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42299s,4.770 μs,2.42299s,43.587 ms,2.46658s,2.356 ms,45.947 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.423s,1.844 μs,2.423s,45.934 ms,2.46894s,1.446 ms,47.382 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42301s,1.522 μs,2.42302s,47.368 ms,2.47038s,3.154 ms,50.523 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.42302s,1.350 μs,2.42302s,50.521 ms,2.47354s,7.136 μs,50.529 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.42302s,1.304 μs,2.42302s,50.526 ms,2.47355s,3.471 ms,53.998 ms,235544,235544,0,cudaLaunchKernel,392    1   36,64    1    1,volta_sgemm_64x64_nn
2.42302s,1.418 μs,2.42302s,53.996 ms,2.47702s,2.399 ms,56.396 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.42303s,1.577 μs,2.42303s,56.386 ms,2.47942s,1.632 μs,56.389 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42305s,1.622 μs,2.42305s,56.368 ms,2.47942s,2.371 ms,58.740 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.42306s,2.335 μs,2.42306s,58.730 ms,2.48179s,2.118 ms,60.849 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.42306s,5.551 μs,2.42307s,60.838 ms,2.48391s,1.447 ms,62.291 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42308s,1.425 μs,2.42308s,62.272 ms,2.48536s,3.159 ms,65.433 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.42308s,3.038 μs,2.42309s,65.429 ms,2.48852s,6.656 μs,65.438 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.42309s,1.316 μs,2.42309s,65.434 ms,2.48852s,3.471 ms,68.906 ms,235544,235544,0,cudaLaunchKernel,392    1   36,64    1    1,volta_sgemm_64x64_nn
2.42309s,1.421 μs,2.42309s,68.903 ms,2.49199s,2.405 ms,71.310 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.4231s,1.561 μs,2.4231s,71.300 ms,2.4944s,1.664 μs,71.303 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42312s,1.516 μs,2.42312s,71.284 ms,2.4944s,2.375 ms,73.660 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.42312s,1.608 μs,2.42313s,73.652 ms,2.49678s,1.450 ms,75.104 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42314s,2.680 μs,2.42314s,75.091 ms,2.49823s,3.166 ms,78.260 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.42314s,1.317 μs,2.42314s,78.256 ms,2.5014s,6.624 μs,78.264 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.42314s,1.299 μs,2.42314s,78.261 ms,2.5014s,3.434 ms,81.696 ms,235544,235544,0,cudaLaunchKernel,392    1   36,64    1    1,volta_sgemm_64x64_nn
2.42314s,1.260 μs,2.42314s,81.694 ms,2.50484s,2.395 ms,84.090 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.42315s,1.728 μs,2.42315s,84.081 ms,2.50723s,1.696 μs,84.085 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42317s,1.543 μs,2.42317s,84.066 ms,2.50723s,2.371 ms,86.439 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.42317s,2.744 μs,2.42317s,86.432 ms,2.50961s,2.120 ms,88.555 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.42318s,1.533 μs,2.42318s,88.558 ms,2.51174s,1.450 ms,90.010 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.4232s,1.755 μs,2.4232s,89.988 ms,2.51319s,1.920 μs,89.992 ms,235544,235544,0,cudaLaunchKernel,4 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.4232s,2.709 μs,2.42321s,89.985 ms,2.51319s,5.065 ms,95.053 ms,235544,235544,0,cudaLaunchKernel,0784 1 1,0256 1 1,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1
2.42321s,1.519 μs,2.42321s,95.043 ms,2.51826s,1.696 μs,95.046 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42324s,2.547 μs,2.42324s,95.018 ms,2.51826s,1.106 ms,96.127 ms,235544,235544,0,cudaLaunchKernel,0128 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.42325s,1.567 μs,2.42325s,96.118 ms,2.51936s,724.769 μs,96.844 ms,235544,235544,0,cudaLaunchKernel,25088 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42326s,1.468 μs,2.42326s,96.832 ms,2.52009s,1.391 ms,98.225 ms,235544,235544,0,cudaLaunchKernel,32  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.42326s,1.314 μs,2.42326s,98.222 ms,2.52148s,23.232 μs,98.247 ms,235544,235544,0,cudaLaunchKernel,4 16 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.42326s,2.280 μs,2.42326s,98.242 ms,2.52151s,4.672 ms,102.917 ms,235544,235544,0,cudaLaunchKernel,196    1   36,0256 1 1,volta_sgemm_32x128_nn
2.42326s,1.259 μs,2.42327s,102.913 ms,2.52618s,1.190 ms,104.105 ms,235544,235544,0,cudaLaunchKernel,32  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.42327s,1.459 μs,2.42327s,104.096 ms,2.52737s,1.632 μs,104.099 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42329s,1.616 μs,2.42329s,104.080 ms,2.52737s,1.111 ms,105.193 ms,235544,235544,0,cudaLaunchKernel,0128 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.4233s,1.739 μs,2.42331s,105.177 ms,2.52848s,1.824 μs,105.180 ms,235544,235544,0,cudaLaunchKernel,4 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.42331s,1.330 μs,2.42331s,105.177 ms,2.52849s,862.306 μs,106.040 ms,235544,235544,0,cudaLaunchKernel,0784 1 1,0256 1 1,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1
2.42331s,1.474 μs,2.42332s,106.033 ms,2.52935s,1.696 μs,106.036 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42333s,1.781 μs,2.42333s,106.017 ms,2.52935s,1.107 ms,107.126 ms,235544,235544,0,cudaLaunchKernel,0128 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.42334s,1.423 μs,2.42334s,107.120 ms,2.53046s,1.060 ms,108.182 ms,235544,235544,0,cudaLaunchKernel,25088 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.42334s,1.504 μs,2.42334s,108.176 ms,2.53152s,725.506 μs,108.903 ms,235544,235544,0,cudaLaunchKernel,25088 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42335s,1.418 μs,2.42336s,108.889 ms,2.53225s,1.390 ms,110.281 ms,235544,235544,0,cudaLaunchKernel,32  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.42336s,2.459 μs,2.42336s,110.277 ms,2.53364s,23.328 μs,110.303 ms,235544,235544,0,cudaLaunchKernel,4 16 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.42336s,1.262 μs,2.42336s,110.299 ms,2.53366s,4.680 ms,114.980 ms,235544,235544,0,cudaLaunchKernel,196    1   36,0256 1 1,volta_sgemm_32x128_nn
2.42336s,1.413 μs,2.42336s,114.978 ms,2.53834s,1.187 ms,116.167 ms,235544,235544,0,cudaLaunchKernel,32  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.42337s,1.452 μs,2.42337s,116.159 ms,2.53953s,1.728 μs,116.162 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42339s,1.719 μs,2.42339s,116.143 ms,2.53953s,1.102 ms,117.247 ms,235544,235544,0,cudaLaunchKernel,0128 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.42339s,1.636 μs,2.42339s,117.239 ms,2.54063s,721.665 μs,117.963 ms,235544,235544,0,cudaLaunchKernel,25088 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.4234s,1.542 μs,2.42341s,117.949 ms,2.54136s,1.393 ms,119.344 ms,235544,235544,0,cudaLaunchKernel,32  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.42341s,1.547 μs,2.42341s,119.341 ms,2.54275s,22.944 μs,119.365 ms,235544,235544,0,cudaLaunchKernel,4 16 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.42341s,1.264 μs,2.42341s,119.362 ms,2.54277s,4.918 ms,124.282 ms,235544,235544,0,cudaLaunchKernel,196    1   36,0256 1 1,volta_sgemm_32x128_nn
2.42341s,1.236 μs,2.42341s,124.280 ms,2.54769s,1.187 ms,125.468 ms,235544,235544,0,cudaLaunchKernel,32  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.42342s,1.593 μs,2.42342s,125.459 ms,2.54888s,1.824 μs,125.463 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42344s,1.791 μs,2.42344s,125.441 ms,2.54888s,1.104 ms,126.547 ms,235544,235544,0,cudaLaunchKernel,0128 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
2.42344s,1.466 μs,2.42344s,126.541 ms,2.54999s,1.057 ms,127.600 ms,235544,235544,0,cudaLaunchKernel,25088 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.42345s,1.486 μs,2.42345s,127.594 ms,2.55104s,722.146 μs,128.317 ms,235544,235544,0,cudaLaunchKernel,25088 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.42347s,1.632 μs,2.42347s,128.298 ms,2.55177s,2.016 μs,128.302 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.42347s,2.274 μs,2.42347s,128.297 ms,2.55177s,5.562 ms,133.861 ms,235544,235544,0,cudaLaunchKernel,0196 4 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1
2.42348s,1.693 μs,2.42348s,133.852 ms,2.55733s,1.760 μs,133.855 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
